Area,category,business_status,formatted_phone_number,international_phone_number,name,opening_hours,place_id,rating,types,url,user_ratings_total,website,permanently_closed,price_level,latitude,longitude
Eixample,car_dealer,OPERATIONAL,902 00 21 51,+34 902 00 21 51,Digi-Tec,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1600'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJO82n3EWjpBIRuo1I1tXaXgY,,"['car_dealer', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=459044823996337594,,https://www.digi-tec.es/,,,41.3998993,2.1678581
Eixample,store,OPERATIONAL,900 958 311,+34 900 958 311,Lidl,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJYWc7ouqipBIR3h3Q2kQ9j88,4.0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=14956240253458849246,2845.0,https://www.lidl.es/,,,41.4004303,2.1656126
Eixample,supermarket,OPERATIONAL,900 958 311,+34 900 958 311,Lidl,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJYWc7ouqipBIR3h3Q2kQ9j88,4.0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=14956240253458849246,2845.0,https://www.lidl.es/,,,41.4004303,2.1656126
Eixample,roofing_contractor,OPERATIONAL,900 857 800,+34 900 857 800,GOANDGO Rehabilitacion Fachadas,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '0100'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '0100'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '0100'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '0100'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '0100'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '0100'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '0100'}}], 'weekday_text': ['Monday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 1:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 1:00\u202fAM\u2009–\u200911:30\u202fPM']}",ChIJ09Qv7ZqipBIRv2Gob8OW7jc,1.8,"['roofing_contractor', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=4030324482679267775,5.0,http://www.goandgo.es/,,,41.3929677,2.1536577
Eixample,university,OPERATIONAL,900 827 226,+34 900 827 226,LABASAD - Escuela de Diseño Online,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJm0V4l-2ipBIRY68MH-2Ka4M,4.5,"['university', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=9469815392509407075,33.0,https://www.labasad.com/,,,41.39541099999999,2.1696369
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Avant car,,ChIJu5oWF76ipBIR6pdk6qwZIz4,2.8,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=4477450684993935338,4.0,,,,41.4017651,2.1607379
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Pg Gràcia / Diagonal (SABA),,ChIJsQEWoZaipBIR2Kw522giN-U,4.4,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=16516707992154516696,14.0,,,,41.397034,2.159640099999999
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Provença/Pg. Gràcia (en superficie),,ChIJm3mlwJOipBIRkSQvrh4NEpM,,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=10597547298578703505,,,,,41.39447619999999,2.160957799999999
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Pg. Sant Joan/Rosselló (Chile),,ChIJDTLS2MGipBIRHTTEAaWzF8w,,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=14706420629482255389,,,,,41.40098920000001,2.1679757
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Pg Gràcia/Aragó (SABA),,ChIJjT-dMe2ipBIR8FoXwGt15qI,4.0,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=11738198584432483056,7.0,,,,41.3926214,2.1650933
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,València/Rambla Catalunya (NyN),,ChIJX3cQ85KipBIRB6oVBDV4mWY,4.4,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=7393072432402508295,12.0,,,,41.3923965,2.1626074
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Sant Domènec/Gran de Gràcia (Garaje Principal),,ChIJYXupuJeipBIR9lxIS8tjwpU,3.9,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=10791297381925674230,22.0,,,,41.3998281,2.1564027
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Gràcia - Pl Del Sol (SABA),,ChIJrUCCeb2ipBIRgHQJSsaGNZ4,3.4,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=11400166217962058880,8.0,,,,41.4015078,2.1570881
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Aragó/Balmes (Aurise),,ChIJ7b0hZY2ipBIRu4B6Sdi2cuI,3.0,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=16317305439978684603,2.0,,,,41.3904724,2.1629004
Eixample,car_rental,OPERATIONAL,900 818 070,+34 900 818 070,Aragó/Nàpols (Acajox),,ChIJmTp25-eipBIRYzv7D5u0_fE,4.2,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17437291910329482083,5.0,,,,41.39947310000001,2.1750747
Eixample,book_store,OPERATIONAL,900 802 109,+34 900 802 109,Llibreria la Central,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJ9x7YGJKipBIRKAFylAtCad8,4.6,"['book_store', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=16098470960515121448,2076.0,http://www.lacentral.com/,,,41.3920582,2.1600191
Eixample,store,OPERATIONAL,900 802 109,+34 900 802 109,Llibreria la Central,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJ9x7YGJKipBIRKAFylAtCad8,4.6,"['book_store', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=16098470960515121448,2076.0,http://www.lacentral.com/,,,41.3920582,2.1600191
Eixample,local_government_office,OPERATIONAL,900 722 200,+34 900 722 200,ABITS,,ChIJ86be3euipBIR-yWQVu4E5Cc,4.0,"['local_government_office', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2874427883870234107,1.0,http://ajuntament.barcelona.cat/dones/es/canal/servei-datenci%C3%B3-sas,,,41.3970262,2.1693475
Eixample,atm,OPERATIONAL,900 323 232,+34 900 323 232,Caixer automàtic Caixabank,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJnxMOM5GipBIRzRrxF3bR2-E,1.0,"['atm', 'finance', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=16274831983571442381,1.0,http://www.lacaixa.es/,,,41.39593119999999,2.158125099999999
Eixample,accounting,OPERATIONAL,900 314 154,+34 900 314 154,Gabinete López-Santiago,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1500'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJ0_Iz65SipBIRscaE9mkKjTo,,"['accounting', 'finance', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=4219039876139763377,,,,,41.3971513,2.1633908
Eixample,clothing_store,OPERATIONAL,900 259 259,+34 900 259 259,Boutique Nespresso Rambla Catalunya,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0930'}}], 'weekday_text': ['Monday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJ2Ya-TJYoQg0R5e8IsAdFvko,4.4,"['home_goods_store', 'clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5385818103702155237,1350.0,,,,41.3912528,2.162733900000001
Eixample,home_goods_store,OPERATIONAL,900 259 259,+34 900 259 259,Boutique Nespresso Rambla Catalunya,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0930'}}], 'weekday_text': ['Monday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJ2Ya-TJYoQg0R5e8IsAdFvko,4.4,"['clothing_store', 'home_goods_store', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5385818103702155237,1350.0,,,,41.3912528,2.162733900000001
Eixample,supermarket,OPERATIONAL,900 167 167,+34 900 167 167,CondisLife,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']}",ChIJE8LdI5WipBIRwMXjcP5NlB8,3.8,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2275529466939950528,195.0,http://www.condis.es/,,,41.3988264,2.1637378
Eixample,tourist_attraction,OPERATIONAL,900 102 102,+34 900 102 102,Monument a Mossèn Jacint Verdaguer,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJy6_hjumipBIRSI9DOBHSw5o,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=11151988073699708744,671.0,,,,41.39914,2.1699443
Eixample,beauty_salon,OPERATIONAL,900 056 004,+34 900 056 004,Elha Laser & Beauty Rambla Catalunya,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']}",ChIJ2RuuMJKipBIR_fWOiD768WU,4.9,"['hair_care', 'beauty_salon', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=7345927613703976445,1765.0,https://www.elhadepilacionlaser.com/,,,41.3928592,2.1607868
Eixample,hair_care,OPERATIONAL,900 056 004,+34 900 056 004,Elha Laser & Beauty Rambla Catalunya,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1500'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']}",ChIJ2RuuMJKipBIR_fWOiD768WU,4.9,"['beauty_salon', 'hair_care', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=7345927613703976445,1765.0,https://www.elhadepilacionlaser.com/,,,41.3928592,2.1607868
Eixample,car_rental,OPERATIONAL,871 18 01 92,+34 871 18 01 92,Sixt,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']}",ChIJbam7ipKipBIRjAWxHN4L1-0,4.0,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17138179955573720460,641.0,https://www.sixt.es/alquiler-coches/espana/barcelona/barcelona-rambla-catalunya/?xaid=7493&c1=ES&c2=barcelona&c3=barcelona-rambla-catalunya&utm_source=google_business&utm_medium=organic,,,41.39221069999999,2.1623205
Eixample,car_rental,OPERATIONAL,871 18 01 92,+34 871 18 01 92,SIXT Lloguer de Cotxes | Barcelona Passeig de Gràcia,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']}",ChIJq6pu7ZaipBIR-M-rUWt9kbk,4.3,"['car_rental', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=13371606668524900344,448.0,https://www.sixt.es/alquiler-coches/espana/barcelona/barcelona-passeig-gracia/?xaid=7493&c1=ES&c2=barcelona&c3=passeig-gracia&utm_source=google_business&utm_medium=organic,,,41.39790199999999,2.1584367
